u,v,key,osmid,oneway,name,highway,reversed,length,geometry,lanes,junction,maxspeed,access,ref,bridge,width,tunnel
5265719451,5265719459,0,544760579,False,,residential,True,41.168,"LINESTRING (72.9138967 19.0721326, 72.9139099 19.0721598, 72.9139295 19.0722002, 72.9139422 19.0722263, 72.9139653 19.0722738, 72.913986 19.0723166, 72.9140018 19.0723491, 72.9140073 19.0723603, 72.9140283 19.0724036, 72.9140601 19.0724691)",,,,,,,,
5265719459,7371765642,0,1190315361,False,Kamaraj Nagar Road,residential,False,27.917,"LINESTRING (72.9140601 19.0724691, 72.9138029 19.0725319)",,,,,,,,
5265719459,5265719451,0,544760579,False,,residential,False,41.168,"LINESTRING (72.9140601 19.0724691, 72.9140283 19.0724036, 72.9140073 19.0723603, 72.9140018 19.0723491, 72.913986 19.0723166, 72.9139653 19.0722738, 72.9139422 19.0722263, 72.9139295 19.0722002, 72.9139099 19.0721598, 72.9138967 19.0721326)",,,,,,,,
5265719459,7371619383,0,1190315361,False,Kamaraj Nagar Road,residential,True,159.20000000000002,"LINESTRING (72.9140601 19.0724691, 72.9143539 19.0724027, 72.9145574 19.0723567, 72.9146518 19.0723342, 72.9150109 19.0722468, 72.9155302 19.0721237)",,,,,,,,
5265726335,5265726342,0,544761375,False,,residential,True,70.699,"LINESTRING (72.9158494 19.0726915, 72.9158294 19.0726309, 72.9158014 19.0725459, 72.9157765 19.0724706, 72.915751 19.0723932, 72.9157215 19.0723037, 72.9156954 19.0722245, 72.9156754 19.0721638, 72.9156492 19.0720845)",,,,,,,,
5265726342,7371619383,0,153950451,False,Kamaraj Nagar Road,residential,False,13.244,"LINESTRING (72.9156492 19.0720845, 72.9155302 19.0721237)",,,,,,,,
5265726342,5265726922,0,153950451,False,Kamaraj Nagar Road,residential,True,27.89,"LINESTRING (72.9156492 19.0720845, 72.9158848 19.072015, 72.9159027 19.0720103)",,,,,,,,
5265726342,5265726335,0,544761375,False,,residential,False,70.699,"LINESTRING (72.9156492 19.0720845, 72.9156754 19.0721638, 72.9156954 19.0722245, 72.9157215 19.0723037, 72.915751 19.0723932, 72.9157765 19.0724706, 72.9158014 19.0725459, 72.9158294 19.0726309, 72.9158494 19.0726915)",,,,,,,,
5265726922,7371619368,0,153950451,False,Kamaraj Nagar Road,residential,True,47.467,"LINESTRING (72.9159027 19.0720103, 72.9163416 19.0719095)",,,,,,,,
5265726922,5265726342,0,153950451,False,Kamaraj Nagar Road,residential,False,27.89,"LINESTRING (72.9159027 19.0720103, 72.9158848 19.072015, 72.9156492 19.0720845)",,,,,,,,
5265726922,5265726928,0,544761425,False,,residential,True,32.984,"LINESTRING (72.9159027 19.0720103, 72.9159205 19.0720971, 72.9159299 19.0721326, 72.9159459 19.0721732, 72.9159567 19.0722239, 72.9159661 19.0722644, 72.916 19.07225)",,,,,,,,
5265726928,5265726922,0,544761425,False,,residential,False,32.983999999999995,"LINESTRING (72.916 19.07225, 72.9159661 19.0722644, 72.9159567 19.0722239, 72.9159459 19.0721732, 72.9159299 19.0721326, 72.9159205 19.0720971, 72.9159027 19.0720103)",,,,,,,,
5267231816,7370996411,0,1192240150,False,,residential,False,94.001,"LINESTRING (72.9184762 19.0726974, 72.9176002 19.0728683)",,,,,,,,
5267231816,7371619368,0,153950451,False,Kamaraj Nagar Road,residential,False,295.05300000000005,"LINESTRING (72.9184762 19.0726974, 72.9184053 19.0725796, 72.9182529 19.0723376, 72.9178758 19.0717048, 72.9178423 19.071663, 72.917804 19.0716427, 72.9177497 19.0716279, 72.9173118 19.0717032, 72.9165963 19.0718262, 72.9163416 19.0719095)",,,,,,,,
5267231816,1665625343,0,153950451,False,Kamaraj Nagar Road,residential,True,99.807,"LINESTRING (72.9184762 19.0726974, 72.9186805 19.0730168, 72.918754 19.0731335, 72.9188444 19.0732511, 72.9189347 19.0733687, 72.918987 19.0734532)",,,,,,,,
5330842616,1651421957,0,552088132,False,Road 21,residential,False,107.808,"LINESTRING (72.9027315 19.0599992, 72.9017589 19.0603073)",,,,,,,,
5349392408,2804500706,0,"[285611396, 285611403, 275776140]",True,Santa Cruz – Chembur Link Road Flyover,trunk,False,819.2320000000001,"LINESTRING (72.902194 19.0672757, 72.9020537 19.0672623, 72.901884 19.0672601, 72.9016955 19.0672212, 72.9015362 19.0671384, 72.9006018 19.0665202, 72.9002742 19.0663019, 72.8993062 19.0656806, 72.8990717 19.0655451, 72.8988386 19.0654051, 72.8978119 19.0647139, 72.897608 19.0646165, 72.8973787 19.0645483, 72.897109 19.0645135, 72.8968259 19.0645082, 72.8965797 19.0645346, 72.8963595 19.0645715, 72.8957107 19.0647228, 72.8952923 19.0647795)",2,,,,SCLR,yes,,
5354454748,10279835719,0,1206855838,True,Choitram Gidwani Marg (Kolwada Borla Road),secondary,False,23.62,"LINESTRING (72.9089358 19.0457674, 72.9087111 19.0457646)",,,,,,,,
5354454748,1475178057,0,1235796608,True,,trunk,False,20.119,"LINESTRING (72.9089358 19.0457674, 72.9088665 19.0458299, 72.9088191 19.0459084)",7,roundabout,,,,,,
5539183022,1473471962,0,"[1153417879, 577924601, 322981396, 1177566879]",False,"['Mysore Colony Connector', 'Vithoba Nathu Gawad Marg']",residential,False,318.655,"LINESTRING (72.8912535 19.0306565, 72.8909853 19.0305576, 72.8905651 19.0303805, 72.89055 19.0304352, 72.8904845 19.0305585, 72.8904469 19.0306399, 72.8903943 19.0307529, 72.8903447 19.0308569, 72.8899024 19.0310646, 72.8894975 19.0311592, 72.8887264 19.0314271)",,,,,,,,
5539183022,5539183028,0,577924601,False,,residential,True,355.86499999999995,"LINESTRING (72.8912535 19.0306565, 72.8912455 19.0307414, 72.8912696 19.0307997, 72.8913823 19.0308682, 72.8924149 19.0312587, 72.8934328 19.0316251, 72.8935089 19.0316562, 72.8942065 19.0319165, 72.8942636 19.0319363)",,,,,,,,
5539183028,5539183022,0,577924601,False,,residential,False,355.86499999999995,"LINESTRING (72.8942636 19.0319363, 72.8942065 19.0319165, 72.8935089 19.0316562, 72.8934328 19.0316251, 72.8924149 19.0312587, 72.8913823 19.0308682, 72.8912696 19.0307997, 72.8912455 19.0307414, 72.8912535 19.0306565)",,,,,,,,
5792167748,8909137832,0,151522888,True,,trunk,False,156.842,"LINESTRING (72.8874693 19.0566052, 72.8863152 19.055711)",2,,,,,,,
5792167748,245665354,0,1267846979,True,S G Barve Marg (C S T Road),secondary,False,39.06,"LINESTRING (72.8874693 19.0566052, 72.8872739 19.056904)",,,,,,,,
5792168761,8909137845,0,1235478376,True,Sion Panvel Highway,trunk,False,126.806,"LINESTRING (72.8808458 19.053126, 72.8819876 19.0534944)",5,,,,NH48,,,
5792168761,245664865,0,963128209,True,Vasantarao Naik Marg,secondary,False,42.043,"LINESTRING (72.8808458 19.053126, 72.8808806 19.0531974, 72.880896 19.0532481, 72.8809046 19.0533108, 72.8809354 19.053492)",,,,,,,,
5838250386,1903616901,0,122294396,False,Govandi Police Station Lane,residential,False,411.98199999999997,"LINESTRING (72.916548 19.0452132, 72.9169387 19.0462678, 72.917182 19.0468459, 72.9173918 19.0473884, 72.9170801 19.0474478, 72.9172378 19.0477292, 72.9173813 19.048486)",,,,,,,,
5838250386,3878559848,0,1268419369,True,Sion Panvel Highway,trunk,False,195.131,"LINESTRING (72.916548 19.0452132, 72.9181876 19.0447086, 72.9183144 19.0446734)",5,,,,,,,
5838250403,245663894,0,1274077284,True,Sion Panvel Highway,trunk,False,19.494,"LINESTRING (72.9088042 19.0463753, 72.9089703 19.0462973)",4,,,,,,,
5838250403,1366987045,0,122294391,True,Waman Tukaram Patil Marg (Ghatkopar Sewri Wadala Road),trunk_link,False,74.699,"LINESTRING (72.9088042 19.0463753, 72.9092982 19.0465405, 72.9094706 19.0466082)",,,,,,,,
5838250404,2248801431,0,1235505935,True,Sion Panvel Highway,trunk,False,427.0369999999999,"LINESTRING (72.9086835 19.0462144, 72.9083804 19.0465098, 72.907839 19.0470188, 72.9076695 19.0471765, 72.9076145 19.0472277, 72.9067334 19.0480477, 72.9064368 19.0483508, 72.9058421 19.0489583)",4,,,,,,,
5838250417,245664905,0,1240182690,True,Sion Panvel Highway,trunk,False,31.907,"LINESTRING (72.8949957 19.0539506, 72.8946942 19.0539841)",4,,,,,,,
5838250417,10939673573,0,1177567843,True,,trunk_link,False,46.294,"LINESTRING (72.8949957 19.0539506, 72.8948543 19.0539014, 72.8947642 19.0538537, 72.8946998 19.0537932, 72.8946297 19.0537316)",0,,,,,,,
5843735650,1665625137,0,1238867126,True,,trunk_link,False,16.968,"LINESTRING (72.9073765 19.0707033, 72.9072376 19.0706255)",2,,,,,,,
5843735650,6569087157,0,1274951539,True,Ghatkopar - Mankhurd Link Road,trunk,False,12.275,"LINESTRING (72.9073765 19.0707033, 72.9074797 19.0706516)",3,,,,GMLR,,,
5865538270,4465528799,0,620862786,True,Ghatkopar Mahul Road,tertiary,False,36.876,"LINESTRING (72.8993351 19.0655958, 72.8994182 19.065918)",,,,,,,,
5865538270,5865538271,0,1274359062,True,,trunk_link,False,15.075,"LINESTRING (72.8993351 19.0655958, 72.8994519 19.0656745)",2,,,,,,,
5865538271,10750563816,0,151522884,True,,trunk_link,False,22.138,"LINESTRING (72.8994519 19.0656745, 72.8996234 19.0657901)",2,,,,,,,
5865538271,1366938254,0,1119968790,True,Ghatkopar Mahul Road,secondary,False,54.988,"LINESTRING (72.8994519 19.0656745, 72.8992768 19.0652085)",,,,,,,,
5865538272,5865538270,0,1274364665,True,Ghatkopar Mahul Road,secondary,False,55.058,"LINESTRING (72.8991625 19.0651283, 72.8993351 19.0655958)",,,,,,,,
5865538272,1232644986,0,"[1274364666, 151522874]",True,Chembur Flyover,trunk_link,False,179.844,"LINESTRING (72.8991625 19.0651283, 72.8989555 19.0649805, 72.8980565 19.0643517, 72.8977483 19.0642315)",2,,,,,yes,,
5911339568,2143584813,0,626146252,False,,residential,False,64.501,"LINESTRING (72.9072582 19.0547734, 72.9071939 19.0548888, 72.9071295 19.0549813, 72.9070598 19.0550422, 72.9069686 19.0550701, 72.9068025 19.0550925)",,,,,,,,
5911339569,5911339572,0,626146253,False,,residential,True,156.104,"LINESTRING (72.9101121 19.0539495, 72.9103589 19.0547988, 72.9104072 19.0549281, 72.9106959 19.0552011)",,,,,,,,
5911339572,5911339569,0,626146253,False,,residential,False,156.104,"LINESTRING (72.9106959 19.0552011, 72.9104072 19.0549281, 72.9103589 19.0547988, 72.9101121 19.0539495)",,,,,,,,
5911339572,1366857439,0,1105482449,True,N G Acharya Marg,secondary,False,29.09,"LINESTRING (72.9106959 19.0552011, 72.9105657 19.0553193, 72.9105434 19.0554078)",,,,,,,,
5911635635,4357289635,0,120518831,False,P.L. Lokhande Marg,secondary,True,56.28,"LINESTRING (72.9036062 19.0629322, 72.9031157 19.0631353)",,,,,,,,
5911635635,2246471719,0,120518831,False,P.L. Lokhande Marg,secondary,False,199.749,"LINESTRING (72.9036062 19.0629322, 72.904571 19.0625325, 72.9053463 19.0622097)",,,,,,,,
5911635635,1366900438,0,626185283,False,,living_street,True,125.164,"LINESTRING (72.9036062 19.0629322, 72.903243 19.0620824, 72.9031195 19.0619089)",,,,,,,,
5911636863,4357289660,0,1222411053,False,,living_street,False,43.43,"LINESTRING (72.9052332 19.0643513, 72.9049741 19.0643808, 72.9048264 19.0644158)",,,,,,,,
5911636868,3204161922,0,120518831,False,P.L. Lokhande Marg,secondary,True,34.523,"LINESTRING (72.9058511 19.0620189, 72.9055464 19.0621349)",,,,,,,,
5911636868,5911636869,0,626185301,False,,living_street,True,93.457,"LINESTRING (72.9058511 19.0620189, 72.9054961 19.0612483)",,,,,,,,
5911636868,2246471681,0,120518831,False,P.L. Lokhande Marg,secondary,False,131.798,"LINESTRING (72.9058511 19.0620189, 72.9058872 19.0620052, 72.907015 19.0615776)",,,,,,,,
5911636869,5911636868,0,626185301,False,,living_street,False,93.457,"LINESTRING (72.9054961 19.0612483, 72.9058511 19.0620189)",,,,,,,,
5912237790,2248802573,0,626243765,False,,residential,True,132.05,"LINESTRING (72.918356 19.0578907, 72.9192418 19.0587329)",,,,,,,,
5912237845,5913226354,0,1274359059,True,D P Road,secondary,False,5.434,"LINESTRING (72.9164429 19.0595843, 72.916488 19.0595604)",,,,,,,,
5912237845,1366900426,0,122277879,True,,tertiary,False,106.04,"LINESTRING (72.9164429 19.0595843, 72.916457 19.0597391, 72.9165115 19.0605357)",,,,,,,,
5912283049,3981413807,0,626246896,False,Road 2,residential,True,13.319,"LINESTRING (72.9198566 19.0615602, 72.9197737 19.0614696)",,,,,,,,
5912283058,5912283059,0,1217760222,False,Mohmmad Road,residential,False,76.172,"LINESTRING (72.9192178 19.0640902, 72.9198759 19.0638032)",,,,,,,,
5912283058,12088834965,0,1217760222,False,Mohmmad Road,residential,True,6.21,"LINESTRING (72.9192178 19.0640902, 72.9191647 19.0641147)",,,,,,,,
5912283058,3215559553,0,781779143,True,,tertiary,False,79.173,"LINESTRING (72.9192178 19.0640902, 72.9190821 19.0638364, 72.9188789 19.0634543)",,,,,,,,
5912283059,3215559549,0,122291617,False,Road 1,residential,True,78.957,"LINESTRING (72.9198759 19.0638032, 72.9195567 19.0631604)",,,,,,,,
5912283059,5912283058,0,1217760222,False,Mohmmad Road,residential,True,76.172,"LINESTRING (72.9198759 19.0638032, 72.9192178 19.0640902)",,,,,,,,
5912283073,5912283074,0,626246900,False,,living_street,True,63.844,"LINESTRING (72.9179355 19.0628216, 72.9173733 19.0630391)",,,,,,,,
5912283073,5912283077,0,1217761130,False,,residential,False,30.128,"LINESTRING (72.9179355 19.0628216, 72.9180512 19.0630695)",,,,,,,,
5912283073,1366956109,0,1217761130,False,,residential,True,61.876,"LINESTRING (72.9179355 19.0628216, 72.9176971 19.0623128)",,,,,,,,
5912283074,5912283073,0,626246900,False,,living_street,False,63.844,"LINESTRING (72.9173733 19.0630391, 72.9179355 19.0628216)",,,,,,,,
5912283077,1366956140,0,1217761130,False,,residential,False,68.861,"LINESTRING (72.9180512 19.0630695, 72.9183507 19.0636203)",,,,,,,,
5912283077,5912283073,0,1217761130,False,,residential,True,30.128,"LINESTRING (72.9180512 19.0630695, 72.9179355 19.0628216)",,,,,,,,
5912283077,1366956128,0,626246902,False,,living_street,True,77.168,"LINESTRING (72.9180512 19.0630695, 72.9176616 19.063197, 72.9173711 19.0633282)",,,,,,,,
5912283078,1366956128,0,626246902,False,,living_street,False,15.413,"LINESTRING (72.9172388 19.063388, 72.9173711 19.0633282)",,,,,,,,
5913226216,7370608110,0,215242126,False,,residential,True,76.219,"LINESTRING (72.9168767 19.0661588, 72.9167829 19.0654791)",,,,,,,,
5913226245,1351247411,0,152633757,False,P.L. Lokhande Marg,secondary,False,46.394,"LINESTRING (72.9168292 19.0610381, 72.9171401 19.0613343)",,,,,,,,
5913226245,12395700124,0,1235505941,True,P.L. Lokhande Marg,secondary,False,20.112,"LINESTRING (72.9168292 19.0610381, 72.9168036 19.0609964, 72.9166743 19.0609448)",,,,,,,,
5913226246,5913226247,0,1274359054,True,P.L. Lokhande Marg,secondary,False,6.429,"LINESTRING (72.9166116 19.0609198, 72.9165508 19.0609134)",,,,,,,,
5913226246,5913226353,0,626348951,True,,tertiary,False,44.596000000000004,"LINESTRING (72.9166116 19.0609198, 72.9166074 19.0608611, 72.9165711 19.0605206)",,,,,,,,
5913226247,10882783547,0,1274359055,True,,secondary,False,5.85,"LINESTRING (72.9165508 19.0609134, 72.9165497 19.060966)",,,,,,,,
5913226247,6583371982,0,626348901,True,P.L. Lokhande Marg,secondary,False,121.12599999999999,"LINESTRING (72.9165508 19.0609134, 72.9160157 19.0609162, 72.9155275 19.0608883, 72.9154001 19.060874)",,,,,,,,
5913226250,7371765617,0,626348901,True,P.L. Lokhande Marg,secondary,False,31.694,"LINESTRING (72.9138806 19.0607033, 72.9135802 19.0606783)",,,,,,,,
5913226250,2248802695,0,1075101261,True,,secondary,False,8.286,"LINESTRING (72.9138806 19.0607033, 72.913879 19.0607778)",,,,,,,,
5913226251,1654383282,0,152633768,True,,residential,False,6.451,"LINESTRING (72.9119275 19.0605357, 72.9119202 19.0605933)",,,,,,,,
5913226251,5913226252,0,626348901,True,P.L. Lokhande Marg,secondary,False,81.246,"LINESTRING (72.9119275 19.0605357, 72.911158 19.0604658)",,,,,,,,
5913226252,9679086525,0,1053226632,False,,residential,False,6.641,"LINESTRING (72.911158 19.0604658, 72.9111655 19.0605251)",,,,,,,,
5913226252,7371765612,0,437950425,False,,residential,False,65.164,"LINESTRING (72.911158 19.0604658, 72.9111302 19.0599858, 72.9111354 19.0598806)",,,,,,,,
5913226252,5913226254,0,626348901,True,P.L. Lokhande Marg,secondary,False,82.253,"LINESTRING (72.911158 19.0604658, 72.9105225 19.0604143, 72.9103778 19.0604192)",,,,,,,,
5913226254,1654383278,0,376483490,False,Prakash Thorat Marg,residential,False,9.327,"LINESTRING (72.9103778 19.0604192, 72.9104548 19.0604609)",,,,,,,,
5913226254,3204209297,0,"[376483489, 376483490]",False,Prakash Thorat Marg,residential,True,60.793,"LINESTRING (72.9103778 19.0604192, 72.9102818 19.0603673, 72.9099436 19.0603181, 72.9098183 19.0603091)",,,,,,yes,,
5913226254,1351234029,0,"[626348897, 626348898, 626348901]",True,P.L. Lokhande Marg,secondary,False,238.199,"LINESTRING (72.9103778 19.0604192, 72.9101899 19.0604675, 72.9100183 19.0605207, 72.9097742 19.0606069, 72.9094496 19.0607286, 72.9084411 19.0611343, 72.908286 19.0612301)",,,,,,yes,,
5913226280,5913226343,0,626348912,False,,living_street,False,43.678,"LINESTRING (72.9147041 19.0558256, 72.9149884 19.0561121)",,,,,,,,
5913226343,5913226280,0,626348912,False,,living_street,True,43.678,"LINESTRING (72.9149884 19.0561121, 72.9147041 19.0558256)",,,,,,,,
5913226343,5913226347,0,626348945,True,Deonar Road,tertiary,False,225.44200000000004,"LINESTRING (72.9149884 19.0561121, 72.9139813 19.0567491, 72.9135615 19.0570146, 72.9134971 19.0570957, 72.9134703 19.0572047, 72.9135068 19.0573929)",1,,,,,,,
5913226347,1654383187,0,152633768,True,,residential,False,314.983,"LINESTRING (72.9135068 19.0573929, 72.9129231 19.0576788, 72.9125637 19.0571819, 72.9123116 19.0573391, 72.9121426 19.0581529, 72.9121033 19.0584389, 72.9121009 19.0586451)",,,,,,,,
5913226347,1366795134,0,626348945,True,Deonar Road,tertiary,False,195.377,"LINESTRING (72.9135068 19.0573929, 72.9141355 19.0587081, 72.9143301 19.0589624)",1,,,,,,,
5913226353,1366900426,0,122284099,False,,residential,True,6.485,"LINESTRING (72.9165711 19.0605206, 72.9165115 19.0605357)",,,,,,,,
5913226353,5913226354,0,626348951,True,,tertiary,False,107.126,"LINESTRING (72.9165711 19.0605206, 72.916488 19.0595604)",,,,,,,,
5913226353,2248802662,0,122284099,False,,residential,False,235.26800000000003,"LINESTRING (72.9165711 19.0605206, 72.9173336 19.0603385, 72.9180852 19.0600078, 72.9186304 19.0597228)",,,,,,,,
5913226354,5913226355,0,1274359060,True,,secondary,False,6.776,"LINESTRING (72.916488 19.0595604, 72.9164803 19.0594999)",,,,,,,,
5913226354,5912237790,0,626243778,True,D P Road,tertiary,False,271.683,"LINESTRING (72.916488 19.0595604, 72.9166943 19.0594509, 72.9169786 19.0592633, 72.9176867 19.0585737, 72.918356 19.0578907)",,,,,,,,
5913226355,3737129897,0,1274359056,True,D P Road,secondary,False,5.122,"LINESTRING (72.9164803 19.0594999, 72.9164372 19.0595214)",,,,,,,,
5913226379,5913464739,0,1222168904,False,,residential,True,11.167,"LINESTRING (72.9112169 19.0629186, 72.9111513 19.0628396)",,,,,,,,
5913226379,1351234030,0,626376028,True,,residential,False,303.77599999999995,"LINESTRING (72.9112169 19.0629186, 72.9114925 19.0627361, 72.9116072 19.0626349, 72.9117014 19.0625518, 72.9117575 19.0624795, 72.912035 19.062122, 72.9122808 19.0617941, 72.9124296 19.0615956, 72.9125503 19.0613726, 72.9126334 19.0611393, 72.9126416 19.0610868, 72.9127058 19.0606754)",,,,,,,,
5913278402,12088863672,0,122291606,False,,residential,True,6.504,"LINESTRING (72.9199936 19.0655707, 72.9199378 19.065596)",,,,,,,,
5913278402,1366956200,0,781779143,True,,tertiary,False,42.077,"LINESTRING (72.9199936 19.0655707, 72.9198157 19.0652317)",,,,,,,,
5913278406,12395746332,0,1144668488,True,,trunk_link,False,31.142,"LINESTRING (72.9179939 19.0618642, 72.9177205 19.0619722)",3,,,,,,,
5913278406,12088834962,0,1305235980,True,,tertiary,False,34.048,"LINESTRING (72.9179939 19.0618642, 72.9181441 19.0621355)",,,,,,,,
5913278406,12395700127,0,1340046579,False,,residential,True,7.288,"LINESTRING (72.9179939 19.0618642, 72.917962 19.061806)",,,,,,,,
5913464539,11029792637,0,438980152,False,,residential,True,58.755,"LINESTRING (72.8993896 19.0709293, 72.899739 19.0713418)",,,,,,,,
